lng,lat
97.520729,19.631742
95.698486,22.56996
95.214043,18.705099
96.806061,24.206947
96.877666,17.923038
96.083294,16.955038
94.24559,20.4466
95.166204,19.727261
95.998993,22.549781
96.103542,21.731078
92.885506,20.137266
96.179859,16.846249
97.567696,26.54373
95.321213,22.685286
99.884033,20.453041
95.973709,21.819019
95.96344,17.31263
94.31534,24.211492
96.17646,16.810182
96.716553,26.357971
98.3968,22.4981
99.016256,12.084177
95.546135,20.001873
97.035979,20.774773
96.433144,18.939529
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
35.862285,33.854721
35.862285,33.854721
35.862285,33.854721
35.862285,33.854721
35.862285,33.854721
35.862285,33.854721
35.862285,33.854721
35.862285,33.854721
35.862285,33.854721
35.862285,33.854721
35.862285,33.854721
35.862285,33.854721
35.862285,33.854721
35.862285,33.854721
35.862285,33.854721
35.862285,33.854721
35.862285,33.854721
35.862285,33.854721
35.862285,33.854721
35.862285,33.854721
35.862285,33.854721
35.862285,33.854721
35.862285,33.854721
35.862285,33.854721
35.862285,33.854721
35.862285,33.854721
35.862285,33.854721
35.862285,33.854721
35.862285,33.854721
35.862285,33.854721
35.862285,33.854721
35.862285,33.854721
35.862285,33.854721
35.862285,33.854721
35.862285,33.854721
35.862285,33.854721
35.862285,33.854721
35.862285,33.854721
35.862285,33.854721
35.862285,33.854721
35.862285,33.854721
35.862285,33.854721
95.445412,21.27603
95.404869,22.945654
93.656189,23.370575
94.805885,17.047335
95.97525,22.885933
96.202959,16.793009
96.576637,17.289032
97.7333,15.9667
96.675468,19.073389
94.360773,18.460999
96.251837,16.763776
93.4278,22.69843
97.367798,16.919701
95.786285,17.654413
95.177155,19.321503
98.259607,13.867309
96.05838,20.850189
95.417206,18.646975
96.19323,16.831011
96.52309,16.758602
96.151,23.758967
94.092781,21.696356
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
28.233608,-29.609988
93.691751,23.603063
94.239723,18.853531
95.93047,16.707344
97.44281,25.35099
95.180412,16.60383
96.682335,17.483604
95.788116,22.367149
96.030014,21.09691
95.688835,23.89843
96.137466,20.4305
96.162395,16.83601
97.854233,15.251858
98.038399,14.855505
96.342339,19.156925
95.120672,17.344564
94.8731,20.45837
95.241655,21.633454
95.430489,22.76914
94.900139,22.077789
96.442291,21.162815
95.556656,17.478098
95.623039,18.338461
98.7646388000001,23.6872229
98.508333,16.687778
97.6833329999999,23.833333
99.1705253,22.1792482
97.23441,24.25493
97.444878,18.06496
97.724106,16.370445
98.123222,16.040791
97.293106,24.119621
97.345825,24.256151
97.724777,16.25812
97.390355,25.387488
97.456718,16.616785
96.675468,19.073389
97.854233,15.251858
97.337354,19.174138
95.396799,16.294996
95.885121,16.408056
97.158813,19.538319
93.680344,22.911051
94.135818,22.174213
93.604834,22.640108
98.75029,23.425442
97.315918,18.870632
97.122673,19.413286
97.250501,20.157818
94.056656,21.193367
98.53934,23.82946
97.943413,23.459209
94.758892,16.145565
97.665085,21.270241
97.20993,19.67424
97.120392,23.252089
93.440863,21.604751
-9.429499,6.428055
-9.429499,6.428055
97.723686,20.230501
95.262983,16.378942
97.664436,18.67058
93.973654,21.371757
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
17.228331,26.3351
17.228331,26.3351
17.228331,26.3351
17.228331,26.3351
17.228331,26.3351
17.228331,26.3351
17.228331,26.3351
17.228331,26.3351
17.228331,26.3351
17.228331,26.3351
17.228331,26.3351
17.228331,26.3351
17.228331,26.3351
17.228331,26.3351
17.228331,26.3351
17.228331,26.3351
17.228331,26.3351
17.228331,26.3351
17.228331,26.3351
17.228331,26.3351
17.228331,26.3351
17.228331,26.3351
17.228331,26.3351
17.228331,26.3351
17.228331,26.3351
17.228331,26.3351
17.228331,26.3351
98.9674,22.9672
98.03942,22.423731
100.359421,21.181652
94.854317,21.61256
97.161255,22.964067
97.40049,23.093611
94.467667,20.075375
94.692236,16.545095
92.854607,21.304407
94.473737,21.45215
95.68322,16.2843
94.792427,20.906509
97.520729,19.631742
98.3968,22.4981
93.656189,23.370575
93.4278,22.69843
93.691751,23.603063
99.3305485999999,23.0355798
98.7646388000001,23.6872229
97.158813,19.538319
97.636909,16.880764
97.444878,18.06496
97.122673,19.413286
96.613907,18.158672
97.664436,18.67058
96.877666,17.923038
96.675468,19.073389
97.367798,16.919701
96.55864,20.624178
95.139633,22.121679
94.854317,21.61256
95.962311,21.880079
97.035979,20.774773
95.241655,21.633454
95.956223,21.913965
95.956223,21.913965
21.745275,41.608635
21.745275,41.608635
21.745275,41.608635
21.745275,41.608635
21.745275,41.608635
21.745275,41.608635
21.745275,41.608635
21.745275,41.608635
21.745275,41.608635
21.745275,41.608635
21.745275,41.608635
21.745275,41.608635
21.745275,41.608635
21.745275,41.608635
21.745275,41.608635
21.745275,41.608635
21.745275,41.608635
21.745275,41.608635
21.745275,41.608635
21.745275,41.608635
21.745275,41.608635
21.745275,41.608635
21.745275,41.608635
21.745275,41.608635
21.745275,41.608635
21.745275,41.608635
21.745275,41.608635
21.745275,41.608635
21.745275,41.608635
21.745275,41.608635
21.745275,41.608635
21.745275,41.608635
21.745275,41.608635
21.745275,41.608635
21.745275,41.608635
21.745275,41.608635
21.745275,41.608635
21.745275,41.608635
21.745275,41.608635
6.61308099999997,0.18636
55.491977,-4.679574
20.168331,41.153332
17.679076,43.915886
30.802498,26.820553
38.996815,34.802075
35.243322,38.963745
-88.49765,17.189877
-83.753428,9.748917
-88.89653,13.794185
-90.230759,15.783471
-86.241905,15.199999
-85.207229,12.865416
-80.782127,8.537981
6.14229610000007,46.1983922
6.14229610000007,46.1983922
-3.6916913,40.4605898
-0.122112000000016,51.4910085
130.4017155,33.5903547
6.13816020000002,46.2273622
45.038189,40.069099
27.953389,53.709807
31.16558,48.379433
30.802498,26.820553
36.238414,30.585164
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
-9.429499,6.428055
95.956223,21.913965
93.9878427,19.810093
95.956223,21.913965
97.2652858,19.2342061
95.956223,21.913965
95.956223,21.913965
95.956223,21.913965
95.956223,21.913965
95.956223,21.913965
95.956223,21.913965
95.956223,21.913965
97.9592863,16.9459346
95.956223,21.913965
95.956223,21.913965
98.1338558,22.0361985
95.956223,21.913965
95.956223,21.913965
95.956223,21.913965
95.956223,21.913965
96.149722,16.780833
95.956223,21.913965
95.956223,21.913965
95.956223,21.913965
95.956223,21.913965
95.956223,21.913965
97.7163889999999,16.257778
95.956223,21.913965
95.956223,21.913965
95.956223,21.913965
95.956223,21.913965
95.956223,21.913965
95.956223,21.913965
95.956223,21.913965
95.956223,21.913965
95.956223,21.913965
95.956223,21.913965
95.956223,21.913965
96.1456967,16.7984047
95.956223,21.913965
95.956223,21.913965
95.956223,21.913965
92.8676861,20.1527657
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
46.869107,-18.766947
35.8622849999999,33.854721
35.233154,31.952162
9.53749900000003,33.886917
28.3698850000001,47.411631
1.659626,28.033886
-7.09262000000001,31.791702
43.356892,42.315407
47.5769270000001,40.143105
4.35171030000004,50.8503396
-1.56159300000002,12.238333
-1.02319399999999,7.946527
35.5295619999999,-18.665695
101.975766,4.210484
101.975766,4.210484
101.975766,4.210484
101.975766,4.210484
101.975766,4.210484
101.975766,4.210484
101.975766,4.210484
101.975766,4.210484
101.975766,4.210484
101.975766,4.210484
101.975766,4.210484
101.975766,4.210484
101.975766,4.210484
101.975766,4.210484
101.975766,4.210484
101.975766,4.210484
101.975766,4.210484
101.975766,4.210484
101.975766,4.210484
101.975766,4.210484
101.975766,4.210484
101.975766,4.210484
101.975766,4.210484
101.975766,4.210484
101.975766,4.210484
101.975766,4.210484
101.975766,4.210484
101.975766,4.210484
101.975766,4.210484
101.975766,4.210484
101.975766,4.210484
101.975766,4.210484
101.975766,4.210484
101.975766,4.210484
101.975766,4.210484
101.975766,4.210484
101.975766,4.210484
101.975766,4.210484
101.975766,4.210484
101.975766,4.210484
101.975766,4.210484
101.975766,4.210484
101.975766,4.210484
101.975766,4.210484
101.975766,4.210484
101.975766,4.210484
101.975766,4.210484
101.975766,4.210484
101.975766,4.210484
108.277199,14.058324
104.990963,12.565679
8.67527700000005,9.081999
-58.443832,-23.442503
80.771797,7.873054
21.758664,-4.038333
108.277199,14.058324
100.992541,15.870032
102.495496,19.85627
95.956223,21.913965
104.990963,12.565679
100.992541,15.870032
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
34.301525,-13.254308
93.9878427,19.810093
105.9699878,14.6578664
104.8564217,15.2286861
104.8454619,14.0085797
73.4977747,3.9870284
73.4977747,3.9870284
73.4977747,3.9870284
73.4977747,3.9870284
73.4977747,3.9870284
73.4977747,3.9870284
73.4977747,3.9870284
73.4977747,3.9870284
73.4977747,3.9870284
73.4977747,3.9870284
73.4977747,3.9870284
73.4977747,3.9870284
73.4977747,3.9870284
73.4977747,3.9870284
73.4977747,3.9870284
73.4977747,3.9870284
73.4977747,3.9870284
73.4977747,3.9870284
73.4977747,3.9870284
73.4977747,3.9870284
73.4977747,3.9870284
73.4977747,3.9870284
73.4977747,3.9870284
73.4977747,3.9870284
73.4977747,3.9870284
73.4977747,3.9870284
73.4977747,3.9870284
73.4977747,3.9870284
73.4977747,3.9870284
73.4977747,3.9870284
73.4977747,3.9870284
73.4977747,3.9870284
73.4977747,3.9870284
73.4977747,3.9870284
73.4977747,3.9870284
73.4977747,3.9870284
73.4977747,3.9870284
105.9699878,13.576473
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
-3.996166,17.570692
72.8973301999999,6.9820827
72.9694443999999,3.7569444
73.4555875,0.2888652
73.536101,1.9772276
73.5088889,4.1752778
73.4128644,5.4936596
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
-10.940835,21.00789
104.990963,12.565679
95.956223,21.913965
102.495496,19.85627
108.277199,14.058324
104.990963,12.565679
102.495496,19.85627
95.956223,21.913965
100.992541,15.870032
108.277199,14.058324
8.13385579999999,10.1589593
30.1127349999999,-2.231532
39.8022652,0.2737238
36.8219462,-1.2920659
105.85,21.033333
104.195397,35.86166
127.766922,35.907757
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
-102.552784,23.634501
-102.552784,23.634501
-102.552784,23.634501
-102.552784,23.634501
-102.552784,23.634501
-102.552784,23.634501
-102.552784,23.634501
-102.552784,23.634501
-102.552784,23.634501
-102.552784,23.634501
-102.552784,23.634501
-102.552784,23.634501
-102.552784,23.634501
-102.552784,23.634501
-102.552784,23.634501
-102.552784,23.634501
-102.552784,23.634501
-102.552784,23.634501
-102.552784,23.634501
-102.552784,23.634501
-102.552784,23.634501
-102.552784,23.634501
-102.552784,23.634501
-102.552784,23.634501
-102.552784,23.634501
-102.552784,23.634501
-102.552784,23.634501
-102.552784,23.634501
-102.552784,23.634501
-102.552784,23.634501
-102.552784,23.634501
-102.552784,23.634501
-102.552784,23.634501
-102.552784,23.634501
-102.552784,23.634501
-102.552784,23.634501
-102.552784,23.634501
-102.552784,23.634501
-102.552784,23.634501
35.179661,-15.54208
33.216667,-13.966667
28.369885,47.411631
28.369885,47.411631
28.369885,47.411631
28.369885,47.411631
28.369885,47.411631
28.369885,47.411631
28.369885,47.411631
28.369885,47.411631
28.369885,47.411631
28.369885,47.411631
28.369885,47.411631
28.369885,47.411631
28.369885,47.411631
28.369885,47.411631
28.369885,47.411631
28.369885,47.411631
28.369885,47.411631
28.369885,47.411631
28.369885,47.411631
28.369885,47.411631
28.369885,47.411631
28.369885,47.411631
28.369885,47.411631
28.369885,47.411631
28.369885,47.411631
28.369885,47.411631
28.369885,47.411631
-102.552784,23.634501
-103.3494376,20.6595382
-103.3494376,20.6595382
-103.3494376,20.6595382
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
35.945695,31.956578
-1.56159300000002,12.238333
-1.02319399999999,7.946527
57.552152,-20.348404
37.906193,-0.023559
22.937506,-30.559482
32.2902750000001,1.373333
-63.616672,-38.416097
-88.49765,17.189877
2.315834,9.30769
-90.230759,15.783471
113.921327,-0.789275
53.688046,32.427908
36.238414,30.585164
74.7660980000001,41.20438
46.869107,-18.766947
73.5361034,1.977247
-7.09262000000001,31.791702
18.49041,-22.95764
-58.443832,-23.442503
-75.015152,-9.189967
-14.452362,14.497401
-56.027783,3.919305
34.888822,-6.369028
108.277199,14.058324
27.849332,-13.133897
-51.92528,-14.235004
101.975766,4.210484
-74.297333,4.570868
-78.183406,-1.831239
43.356892,42.315407
37.906193,-0.023559
121.774017,12.879721
-13.3840009,9.6577287
-13.3560718,9.2778096
-13.21484,9.1658519
-12.3326,10.643595
-13.633333,10.6
-13.7202285,10.2985783
-12.44588,9.872992
-13.64795,10.02695
-14.35,10.233333
-14.8469212,11.1154192
-12.883333,10.933333
-11.9333329999999,11.35
-12.3326,10.643595
-10.31461,9.082412
-10.033333,8.916667
-10.333333,8.516667
-9.36314609999999,8.0309544
-9.07646130000001,7.3433526
-8.31158159999995,7.6801493
103.846656,46.862496
103.846656,46.862496
103.846656,46.862496
103.846656,46.862496
103.846656,46.862496
103.846656,46.862496
103.846656,46.862496
103.846656,46.862496
103.846656,46.862496
103.846656,46.862496
103.846656,46.862496
103.846656,46.862496
103.846656,46.862496
103.846656,46.862496
103.846656,46.862496
103.846656,46.862496
103.846656,46.862496
103.846656,46.862496
103.846656,46.862496
103.846656,46.862496
103.846656,46.862496
103.846656,46.862496
103.846656,46.862496
103.846656,46.862496
103.846656,46.862496
103.846656,46.862496
103.846656,46.862496
103.846656,46.862496
103.846656,46.862496
103.846656,46.862496
103.846656,46.862496
103.846656,46.862496
103.846656,46.862496
103.846656,46.862496
103.846656,46.862496
103.846656,46.862496
101.686855,3.139003
19.37439,42.708678
